date,headline,source,market_event,market_index,index_change_percent,trading_volume,sentiment,sector,impact_level,related_company,news_url,sentiment_raw,cleaned_text,predicted_sentiment_slm,conf_slm,predicted_sentiment_llm,conf_llm,predicted_sentiment_ens,conf_ens,predicted_sentiment_baseline,conf_baseline,text_all,predicted_sentiment_blend,conf_blend
2025-07-12,Pharmaceutical company's drug approval drives stock upward,Times of India,Bond Market Fluctuation,Nikkei 225,-2.11,157.82,Negative,Agriculture,Low,Tesla,https://economictimes.indiatimes.com/news/transportation,Negative,pharmaceutical company drug approval drive stock upward,Positive,0.986809015274048,Neutral,0.6626908183097839,Neutral,0.6626908183097839,Negative,0.3562696115580071,[SECTOR]Agriculture [EVENT]Bond Market Fluctuation [INDEX]Nikkei 225 || Pharmaceutical company's drug approval drives stock upward,Positive,0.430255713493343
2025-08-05,Nikkei 225 index benefits from a weaker yen,Barron's,Geopolitical Event,ASX 200,-0.24,387.96,Neutral,Real Estate,High,JP Morgan Chase,https://www.reuters.com/business/energy/oil-market-update,Neutral,nikkei index benefit weak yen,Neutral,0.928561806678772,Neutral,0.8457912802696228,Neutral,0.8457912802696228,Neutral,0.3510915384357726,[SECTOR]Real Estate [EVENT]Geopolitical Event [INDEX]ASX 200 || Nikkei 225 index benefits from a weaker yen,Neutral,1.0
2025-07-25,Major oil spill sends energy stocks plummeting,CNBC,Consumer Confidence Report,NSE Nifty,4.39,204.03,Neutral,Healthcare,Medium,Tesla,https://www.business-standard.com/economy/economic-stimulus,Neutral,major oil spill send energy stock plummet,Negative,0.9997251989261712,Neutral,0.9581496715545654,Neutral,0.9581496715545654,Positive,0.3785512201861806,[SECTOR]Healthcare [EVENT]Consumer Confidence Report [INDEX]NSE Nifty || Major oil spill sends energy stocks plummeting,Positive,0.37528297768578
2025-06-21,Supply chain issues impact manufacturing sector earnings,Barron's,Commodity Price Shock,Dow Jones,,61.35,Negative,Real Estate,High,Apple Inc.,https://timesofindia.indiatimes.com/business/markets/stock-market-crash,Negative,supply chain issue impact manufacture sector earning,Negative,0.981491457670927,Neutral,0.6818038821220398,Neutral,0.6818038821220398,Negative,0.411826341880864,[SECTOR]Real Estate [EVENT]Commodity Price Shock [INDEX]Dow Jones || Supply chain issues impact manufacturing sector earnings,Negative,0.38604698526647074
2025-02-01,Mining company stock surges on commodity price boom,Bloomberg,Unemployment Rate Announcement,BSE Sensex,4.58,385.19,Negative,Aerospace & Defense,High,Apple Inc.,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,Negative,mining company stock surge commodity price boom,Positive,0.8297235369682312,Neutral,0.9161109328269958,Neutral,0.9161109328269958,Neutral,0.3549110157218938,[SECTOR]Aerospace & Defense [EVENT]Unemployment Rate Announcement [INDEX]BSE Sensex || Mining company stock surges on commodity price boom,Positive,0.39685212817391763
2025-07-21,Major oil spill sends energy stocks plummeting,Barron's,Unemployment Rate Announcement,Shanghai Composite,3.25,457.22,Negative,Materials,High,Tata Motors,https://www.business-standard.com/international-business/trade-policy,Negative,major oil spill send energy stock plummet,Negative,0.9997251989261712,Neutral,0.9581496715545654,Neutral,0.9581496715545654,Positive,0.3785512201861806,[SECTOR]Materials [EVENT]Unemployment Rate Announcement [INDEX]Shanghai Composite || Major oil spill sends energy stocks plummeting,Positive,0.3757215273517037
2025-02-25,Gold prices surge as investors flee riskier assets,The Economist,Geopolitical Event,Hang Seng,-3.1,24.67,Positive,Technology,High,Samsung Electronics,https://www.ft.com/content/tech-sector-innovation,Positive,gold price surge investor flee risky asset,Positive,0.735849916934967,Neutral,0.7202873229980469,Neutral,0.7202873229980469,Neutral,0.3835349098006431,[SECTOR]Technology [EVENT]Geopolitical Event [INDEX]Hang Seng || Gold prices surge as investors flee riskier assets,Neutral,0.3820306443123568
2025-06-26,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Seeking Alpha,Government Policy Announcement,CAC 40,4.74,444.37,Neutral,Retail,High,Boeing,https://www.wsj.com/china/market-regulation,Neutral,tech giant new product launch spark sector wide gain,Positive,0.9997351765632628,Negative,0.8704867362976074,Negative,0.8704867362976074,Neutral,0.3680258765268558,[SECTOR]Retail [EVENT]Government Policy Announcement [INDEX]CAC 40 || Tech Giant's New Product Launch Sparks Sector-Wide Gains,Neutral,0.3790877474611867
2025-06-06,Consumer Discretionary stocks outperform as spending increases,Economic Times,Stock Market Crash,BSE Sensex,-0.44,28.63,Neutral,Construction,High,JP Morgan Chase,https://www.business-standard.com/finance/corporate-earnings,Neutral,consumer discretionary stock outperform spend increase,Negative,0.8161801695823669,Neutral,0.78903728723526,Neutral,0.78903728723526,Positive,0.411393185495008,[SECTOR]Construction [EVENT]Stock Market Crash [INDEX]BSE Sensex || Consumer Discretionary stocks outperform as spending increases,Neutral,0.3967602756599362
2025-05-03,Consumer Discretionary stocks outperform as spending increases,Seeking Alpha,Major Merger/Acquisition,TSX,-3.57,64.46,Neutral,Industrials,High,Tesla,https://economictimes.indiatimes.com/news/economy/unemployment-rate,Neutral,consumer discretionary stock outperform spend increase,Negative,0.8161801695823669,Neutral,0.78903728723526,Neutral,0.78903728723526,Positive,0.411393185495008,[SECTOR]Industrials [EVENT]Major Merger/Acquisition [INDEX]TSX || Consumer Discretionary stocks outperform as spending increases,Negative,0.37464266866460405
2025-03-09,Central Bank's dovish tone hints at future rate cuts,The Motley Fool,Bond Market Fluctuation,S&P/TSX Composite,0.38,145.66,Positive,Industrials,Medium,Microsoft,https://www.ft.com/content/geopolitical-summit,Positive,central bank dovish tone hint future rate cut,Negative,0.9887285120785236,Neutral,0.4338779151439667,Negative,0.9887285120785236,Positive,0.4311219214468413,[SECTOR]Industrials [EVENT]Bond Market Fluctuation [INDEX]S&P/TSX Composite || Central Bank's dovish tone hints at future rate cuts,Positive,0.3937259591523198
2025-04-14,Gold prices surge as investors flee riskier assets,Financial Times,Inflation Data Release,KOSPI,-2.5,307.64,Neutral,Finance,High,Tesla,https://www.cnbc.com/2025/11/major-merger-deal-approved,Neutral,gold price surge investor flee risky asset,Positive,0.735849916934967,Neutral,0.7202873229980469,Neutral,0.7202873229980469,Neutral,0.3835349098006431,[SECTOR]Finance [EVENT]Inflation Data Release [INDEX]KOSPI || Gold prices surge as investors flee riskier assets,Neutral,0.43490611746811086
2025-07-31,Merger talks between two banks fall through,Reuters,Trade Tariffs Announcement,Nasdaq Composite,-1.17,178.21,Negative,Pharmaceuticals,Medium,Tesla,https://www.wsj.com/china/market-regulation,Negative,merger talk bank fall,Negative,0.9991208228748292,Neutral,0.9586798548698424,Neutral,0.9586798548698424,Negative,0.3662806247754505,[SECTOR]Pharmaceuticals [EVENT]Trade Tariffs Announcement [INDEX]Nasdaq Composite || Merger talks between two banks fall through,Neutral,0.4116242514340569
2025-06-14,New regulations on cryptocurrencies cause a market dip,Financial Times,IPO Launch,CAC 40,1.96,78.55,Negative,Utilities,Medium,Reliance Industries,https://www.business-standard.com/economy/inflation-data,Negative,new regulation cryptocurrencie cause market dip,Negative,0.9973494664300232,Neutral,0.960466206073761,Neutral,0.960466206073761,Negative,0.4338328403705003,[SECTOR]Utilities [EVENT]IPO Launch [INDEX]CAC 40 || New regulations on cryptocurrencies cause a market dip,Negative,0.3598009442040027
2025-06-23,Central Bank's dovish tone hints at future rate cuts,The Hindu Business Line,Trade Tariffs Announcement,DAX,-2.77,242.42,Neutral,Automotive,Medium,ExxonMobil,https://www.investopedia.com/articles/government-policy-announcement,Neutral,central bank dovish tone hint future rate cut,Negative,0.9887285120785236,Neutral,0.4338779151439667,Negative,0.9887285120785236,Positive,0.4311219214468413,[SECTOR]Automotive [EVENT]Trade Tariffs Announcement [INDEX]DAX || Central Bank's dovish tone hints at future rate cuts,Neutral,0.3887322145332561
2025-02-06,Supply chain issues impact manufacturing sector earnings,CNBC,Inflation Data Release,TSX,-2.63,4.91,Neutral,Agriculture,Low,Boeing,https://www.bloomberg.com/australia/asx-200-performance,Neutral,supply chain issue impact manufacture sector earning,Negative,0.981491457670927,Neutral,0.6818038821220398,Neutral,0.6818038821220398,Negative,0.411826341880864,[SECTOR]Agriculture [EVENT]Inflation Data Release [INDEX]TSX || Supply chain issues impact manufacturing sector earnings,Positive,0.40000134002219767
2025-04-16,Government subsidy program gives a lift to the agriculture sector,Economic Times,Supply Chain Disruption,FTSE 100,-1.9,258.63,Negative,Automotive,Medium,Tata Motors,https://www.business-standard.com/economy/inflation-data,Negative,government subsidy program give lift agriculture sector,Positive,0.9988086223602296,Negative,0.9177612662315368,Negative,0.9177612662315368,Positive,0.3621604638443979,[SECTOR]Automotive [EVENT]Supply Chain Disruption [INDEX]FTSE 100 || Government subsidy program gives a lift to the agriculture sector,Neutral,0.3554402894240235
2025-04-23,Central Bank Governor signals potential shift in policy,Seeking Alpha,Trade Tariffs Announcement,KOSPI,-3.95,80.13,Neutral,Agriculture,Medium,Goldman Sachs,https://www.cnbc.com/2025/09/automotive-industry-trends,Neutral,central bank governor signal potential shift policy,Positive,0.9266303777694702,Neutral,0.6529574394226074,Neutral,0.6529574394226074,Negative,0.4148662157132545,[SECTOR]Agriculture [EVENT]Trade Tariffs Announcement [INDEX]KOSPI || Central Bank Governor signals potential shift in policy,Negative,0.37261130055780334
2025-02-02,Market sentiment turns positive on vaccine trial results,Wall Street Journal,Government Policy Announcement,S&P 500,-3.44,102.43,,Technology,Low,Samsung Electronics,https://www.ft.com/content/media-entertainment-merger,,market sentiment turn positive vaccine trial result,Positive,0.9929572343826294,Negative,0.937713861465454,Negative,0.937713861465454,Positive,0.3366807257832501,[SECTOR]Technology [EVENT]Government Policy Announcement [INDEX]S&P 500 || Market sentiment turns positive on vaccine trial results,Positive,0.3883946873133908
2025-02-05,Real Estate sector shows signs of overheating as interest rates fall,Barron's,Market Rally,Shanghai Composite,3.28,250.19,,Agriculture,Medium,ExxonMobil,https://www.cnbc.com/2025/10/real-estate-market-analysis,,real estate sector show sign overheat interest rate fall,Negative,0.9990727926488034,Neutral,0.9642295241355896,Neutral,0.9642295241355896,Neutral,0.3423765321544685,[SECTOR]Agriculture [EVENT]Market Rally [INDEX]Shanghai Composite || Real Estate sector shows signs of overheating as interest rates fall,Negative,0.39105478549380196
2025-03-12,Pharmaceutical company's drug approval drives stock upward,Investopedia,Stock Market Crash,Russell 2000,4.66,415.96,Positive,Real Estate,Medium,Tata Motors,,Positive,pharmaceutical company drug approval drive stock upward,Positive,0.986809015274048,Neutral,0.6626908183097839,Neutral,0.6626908183097839,Negative,0.3562696115580071,[SECTOR]Real Estate [EVENT]Stock Market Crash [INDEX]Russell 2000 || Pharmaceutical company's drug approval drives stock upward,Negative,0.3739100634141137
2025-03-18,Automotive industry faces headwinds from rising material costs,Bloomberg,Bond Market Fluctuation,NSE Nifty,-0.19,189.31,Negative,Materials,High,Microsoft,https://www.theeconomist.com/finance-and-economics/trade-tariffs,Negative,automotive industry face headwind rise material cost,Negative,0.997953629354015,Neutral,0.9688184857368468,Neutral,0.9688184857368468,Positive,0.3997112001992299,[SECTOR]Materials [EVENT]Bond Market Fluctuation [INDEX]NSE Nifty || Automotive industry faces headwinds from rising material costs,Positive,0.3657901634873277
2025-07-25,Mining company stock surges on commodity price boom,The Hindu Business Line,Major Merger/Acquisition,S&P/TSX Composite,-2.07,114.86,Neutral,Transportation,High,Apple Inc.,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,Neutral,mining company stock surge commodity price boom,Positive,0.8297235369682312,Neutral,0.9161109328269958,Neutral,0.9161109328269958,Neutral,0.3549110157218938,[SECTOR]Transportation [EVENT]Major Merger/Acquisition [INDEX]S&P/TSX Composite || Mining company stock surges on commodity price boom,Negative,0.3715119889649798
2025-06-11,UK's FTSE 100 sees a boost from favorable trade data,The Economist,Commodity Price Shock,IBOVESPA,-4.99,189.42,Positive,Energy,Low,Tata Motors,https://www.ft.com/content/consumer-confidence-report,Positive,uk ftse see boost favorable trade datum,Positive,0.9989511966705322,Negative,0.9470400214195251,Negative,0.9470400214195251,Neutral,0.3982371308917019,[SECTOR]Energy [EVENT]Commodity Price Shock [INDEX]IBOVESPA || UK's FTSE 100 sees a boost from favorable trade data,Neutral,0.3812378716368011
2025-08-10,Geopolitical ceasefire prompts a broad market recovery,Economic Times,Corporate Earnings Report,ASX 200,2.34,135.48,Negative,Utilities,Low,ExxonMobil,https://www.forbes.com/crypto/cryptocurrency-regulation,Negative,geopolitical ceasefire prompt broad market recovery,Positive,0.9962019324302672,Positive,0.7203060984611511,Positive,0.7203060984611511,Negative,0.3511855845607796,[SECTOR]Utilities [EVENT]Corporate Earnings Report [INDEX]ASX 200 || Geopolitical ceasefire prompts a broad market recovery,Negative,0.3625455014872144
2025-03-11,Crude oil prices drop to a multi-year low,Financial Times,Unemployment Rate Announcement,S&P/TSX Composite,3.22,23.95,Negative,Agriculture,Low,Apple Inc.,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,Negative,crude oil price drop multi year low,Negative,0.9995026981341651,Neutral,0.9627292156219482,Neutral,0.9627292156219482,Negative,0.4011220278833083,[SECTOR]Agriculture [EVENT]Unemployment Rate Announcement [INDEX]S&P/TSX Composite || Crude oil prices drop to a multi-year low,Positive,0.3763614707731324
2025-06-13,New regulations on cryptocurrencies cause a market dip,Times of India,Regulatory Changes,Shanghai Composite,-4.24,376.51,Neutral,Consumer Goods,Low,Tata Motors,https://www.investopedia.com/articles/supply-chain-disruption,Neutral,new regulation cryptocurrencie cause market dip,Negative,0.9973494664300232,Neutral,0.960466206073761,Neutral,0.960466206073761,Negative,0.4338328403705003,[SECTOR]Consumer Goods [EVENT]Regulatory Changes [INDEX]Shanghai Composite || New regulations on cryptocurrencies cause a market dip,Negative,0.48238271797921606
2025-08-01,E-commerce earnings report beats all analyst expectations,Reuters,IPO Launch,TSX,2.05,305.46,Neutral,Pharmaceuticals,High,Goldman Sachs,https://www.cnbc.com/2025/11/major-merger-deal-approved,Neutral,e commerce earning report beat analyst expectation,Positive,0.9944164752960204,Negative,0.681343674659729,Negative,0.681343674659729,Negative,0.3849148907432382,[SECTOR]Pharmaceuticals [EVENT]IPO Launch [INDEX]TSX || E-commerce earnings report beats all analyst expectations,Neutral,0.33452638124152456
2025-05-06,A massive data breach sends a tech company's stock tumbling,Bloomberg,Currency Devaluation,Dow Jones,4.5,484.65,Positive,Consumer Goods,Medium,Goldman Sachs,,Positive,massive datum breach send tech company stock tumbling,Negative,0.9995978150691373,Neutral,0.8904951810836792,Neutral,0.8904951810836792,Neutral,0.4338203852580539,[SECTOR]Consumer Goods [EVENT]Currency Devaluation [INDEX]Dow Jones || A massive data breach sends a tech company's stock tumbling,Neutral,0.3854446155173845
2025-03-06,ASX 200 gains on strong export performance,Investopedia,Central Bank Meeting,S&P/TSX Composite,4.81,470.72,Negative,Aerospace & Defense,Medium,Goldman Sachs,https://www.marketwatch.com/story/consumer-goods-report,Negative,asx gain strong export performance,Positive,0.9988730549812316,Negative,0.942391872406006,Negative,0.942391872406006,Negative,0.3808316834697547,[SECTOR]Aerospace & Defense [EVENT]Central Bank Meeting [INDEX]S&P/TSX Composite || ASX 200 gains on strong export performance,Neutral,1.0
2025-06-01,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Investopedia,Commodity Price Shock,Nasdaq Composite,-3.52,359.1,Neutral,Media & Entertainment,Low,Goldman Sachs,https://www.moneycontrol.com/us-markets/dow-jones-industrial,Neutral,tech giant new product launch spark sector wide gain,Positive,0.9997351765632628,Negative,0.8704867362976074,Negative,0.8704867362976074,Neutral,0.3680258765268558,[SECTOR]Media & Entertainment [EVENT]Commodity Price Shock [INDEX]Nasdaq Composite || Tech Giant's New Product Launch Sparks Sector-Wide Gains,Neutral,0.42452732277984717
2025-03-28,New IPO for a popular software firm is oversubscribed,Financial Times,Market Rally,CAC 40,-3.79,417.49,Positive,Retail,Low,Reliance Industries,https://www.bloomberg.com/australia/asx-200-performance,Positive,new ipo popular software firm oversubscribe,Negative,0.9996847116271964,Neutral,0.9522457718849182,Neutral,0.9522457718849182,Positive,0.4460462925560823,[SECTOR]Retail [EVENT]Market Rally [INDEX]CAC 40 || New IPO for a popular software firm is oversubscribed,Neutral,0.3513914289821772
2025-04-06,"Global trade talks collapse, causing market turmoil",CNBC,Supply Chain Disruption,S&P/TSX Composite,-1.52,11.41,Positive,Construction,High,Microsoft,https://www.bloomberg.com/australia/asx-200-performance,Positive,global trade talk collapse cause market turmoil,Negative,0.9996784432732966,Neutral,0.926467776298523,Neutral,0.926467776298523,Negative,0.4329683095266922,"[SECTOR]Construction [EVENT]Supply Chain Disruption [INDEX]S&P/TSX Composite || Global trade talks collapse, causing market turmoil",Neutral,1.0
2025-05-23,No Headline,Reuters,Bond Market Fluctuation,FTSE 100,1.48,111.16,Neutral,Materials,Medium,Samsung Electronics,https://www.bloomberg.com/middle-east/news/bond-market-fluctuation,Neutral,headline,Positive,0.98231041431427,Positive,0.8201241493225098,Positive,0.8201241493225098,Negative,0.3500982620596941,[SECTOR]Materials [EVENT]Bond Market Fluctuation [INDEX]FTSE 100 || headline,Neutral,0.3620101583676368
2025-06-26,No Headline,CNBC,Commodity Price Shock,S&P 500,0.9,28.44,Neutral,Industrials,Low,Microsoft,https://www.cnbc.com/2025/09/automotive-industry-trends,Neutral,headline,Positive,0.98231041431427,Positive,0.8201241493225098,Positive,0.8201241493225098,Negative,0.3500982620596941,[SECTOR]Industrials [EVENT]Commodity Price Shock [INDEX]S&P 500 || headline,Neutral,0.3644615197154044
2025-02-25,Merger talks between two banks fall through,Business Standard,Regulatory Changes,Russell 2000,3.28,189.24,Negative,Finance,Low,Reliance Industries,https://www.theeconomist.com/finance-and-economics/trade-tariffs,Negative,merger talk bank fall,Negative,0.9991208228748292,Neutral,0.9586798548698424,Neutral,0.9586798548698424,Negative,0.3662806247754505,[SECTOR]Finance [EVENT]Regulatory Changes [INDEX]Russell 2000 || Merger talks between two banks fall through,Negative,0.453449297064314
2025-07-05,No Headline,Financial Times,Market Rally,Hang Seng,-3.36,178.76,Neutral,Transportation,High,Samsung Electronics,https://www.marketwatch.com/story/consumer-goods-report,Neutral,headline,Positive,0.98231041431427,Positive,0.8201241493225098,Positive,0.8201241493225098,Negative,0.3500982620596941,[SECTOR]Transportation [EVENT]Market Rally [INDEX]Hang Seng || headline,Negative,0.37505332811499764
2025-05-01,Government policy shift boosts renewable energy sector,Forbes,Currency Devaluation,DAX,-3.03,452.82,Negative,Pharmaceuticals,Medium,Goldman Sachs,https://economictimes.indiatimes.com/news/transportation,Negative,government policy shift boost renewable energy sector,Positive,0.9995563626289368,Negative,0.9387959241867064,Negative,0.9387959241867064,Negative,0.3658378278331244,[SECTOR]Pharmaceuticals [EVENT]Currency Devaluation [INDEX]DAX || Government policy shift boosts renewable energy sector,Neutral,0.3601001445213877
2025-04-12,Market braces for a major policy announcement from the EU,Bloomberg,Inflation Data Release,Nikkei 225,0.41,452.95,Neutral,Pharmaceuticals,Medium,Samsung Electronics,https://www.wsj.com/japan/economic-data-release,Neutral,market brace major policy announcement eu,Negative,0.9960182807408272,Positive,0.553841233253479,Positive,0.553841233253479,Positive,0.3763387280567816,[SECTOR]Pharmaceuticals [EVENT]Inflation Data Release [INDEX]Nikkei 225 || Market braces for a major policy announcement from the EU,Positive,0.40580286975542057
2025-06-19,Utilities sector remains stable during market fluctuations,Forbes,Commodity Price Shock,S&P/TSX Composite,0.74,390.61,Neutral,Technology,Low,Samsung Electronics,https://www.moneycontrol.com/india/ipo-news/new-firm-launches,Neutral,utility sector remain stable market fluctuation,Positive,0.99437814950943,Negative,0.8029607534408569,Negative,0.8029607534408569,Neutral,0.4019982978567469,[SECTOR]Technology [EVENT]Commodity Price Shock [INDEX]S&P/TSX Composite || Utilities sector remains stable during market fluctuations,Neutral,0.4489874071041069
2025-03-05,No Headline,Reuters,Market Rally,Dow Jones,4.04,49.28,Positive,Consumer Goods,Medium,Goldman Sachs,https://timesofindia.indiatimes.com/business/markets/stock-market-crash,Positive,headline,Positive,0.98231041431427,Positive,0.8201241493225098,Positive,0.8201241493225098,Negative,0.3500982620596941,[SECTOR]Consumer Goods [EVENT]Market Rally [INDEX]Dow Jones || headline,Negative,0.47071820228393624
2025-06-20,Quarterly report shows surprising losses for retail giants,Financial Times,Commodity Price Shock,NSE Nifty,,169.45,,Automotive,Medium,JP Morgan Chase,https://www.theeconomist.com/finance-and-economics/trade-tariffs,,quarterly report show surprising loss retail giant,Negative,0.9985382276354358,Neutral,0.8082053065299988,Neutral,0.8082053065299988,Positive,0.3859754557180708,[SECTOR]Automotive [EVENT]Commodity Price Shock [INDEX]NSE Nifty || Quarterly report shows surprising losses for retail giants,Neutral,0.35721517767160893
2025-08-10,Government policy shift boosts renewable energy sector,CNBC,Corporate Earnings Report,Shanghai Composite,2.82,247.95,Positive,Telecommunications,Medium,Reliance Industries,https://www.moneycontrol.com/us-markets/nasdaq-composite,Positive,government policy shift boost renewable energy sector,Positive,0.9995563626289368,Negative,0.9387959241867064,Negative,0.9387959241867064,Negative,0.3658378278331244,[SECTOR]Telecommunications [EVENT]Corporate Earnings Report [INDEX]Shanghai Composite || Government policy shift boosts renewable energy sector,Negative,0.3765137597170587
2025-06-26,Financial sector bracing for new capital requirements,Yahoo Finance,Regulatory Changes,S&P 500,-0.78,379.27,Negative,Retail,Medium,Samsung Electronics,https://www.forbes.com/finance/geopolitical-event-impact,Negative,financial sector brace new capital requirement,Positive,0.7918830513954163,Neutral,0.8703101277351379,Neutral,0.8703101277351379,Negative,0.3526103137651786,[SECTOR]Retail [EVENT]Regulatory Changes [INDEX]S&P 500 || Financial sector bracing for new capital requirements,Negative,0.4302792900011982
2025-02-08,China's Shanghai Composite falls after new trade restrictions,Times of India,Inflation Data Release,FTSE 100,,300.34,Neutral,Pharmaceuticals,Medium,Samsung Electronics,,Neutral,china shanghai composite fall new trade restriction,Negative,0.9983587320894004,Neutral,0.9499472379684448,Neutral,0.9499472379684448,Positive,0.3987113155460107,[SECTOR]Pharmaceuticals [EVENT]Inflation Data Release [INDEX]FTSE 100 || China's Shanghai Composite falls after new trade restrictions,Positive,0.3882458336786302
2025-07-04,Automotive industry faces headwinds from rising material costs,Mint,Bond Market Fluctuation,S&P 500,-1.66,373.14,Positive,Consumer Goods,High,Apple Inc.,https://www.wsj.com/japan/economic-data-release,Positive,automotive industry face headwind rise material cost,Negative,0.997953629354015,Neutral,0.9688184857368468,Neutral,0.9688184857368468,Positive,0.3997112001992299,[SECTOR]Consumer Goods [EVENT]Bond Market Fluctuation [INDEX]S&P 500 || Automotive industry faces headwinds from rising material costs,Neutral,0.3424336135622422
2025-07-27,Market sentiment turns positive on vaccine trial results,Wall Street Journal,Economic Data Release,TSX,0.06,305.74,Neutral,Technology,Low,Reliance Industries,,Neutral,market sentiment turn positive vaccine trial result,Positive,0.9929572343826294,Negative,0.937713861465454,Negative,0.937713861465454,Positive,0.3366807257832501,[SECTOR]Technology [EVENT]Economic Data Release [INDEX]TSX || Market sentiment turns positive on vaccine trial results,Neutral,0.3618054534748203
2025-05-28,No Headline,Mint,Bond Market Fluctuation,Nikkei 225,2.16,68.28,Neutral,Transportation,High,Apple Inc.,https://www.forbes.com/crypto/cryptocurrency-regulation,Neutral,headline,Positive,0.98231041431427,Positive,0.8201241493225098,Positive,0.8201241493225098,Negative,0.3500982620596941,[SECTOR]Transportation [EVENT]Bond Market Fluctuation [INDEX]Nikkei 225 || headline,Positive,0.39208290867525053
2025-04-01,Real Estate sector shows signs of overheating as interest rates fall,The Motley Fool,Economic Data Release,Euro Stoxx 50,2.56,32.32,Neutral,Technology,High,Reliance Industries,https://timesofindia.indiatimes.com/business/agriculture-sector,Neutral,real estate sector show sign overheat interest rate fall,Negative,0.9990727926488034,Neutral,0.9642295241355896,Neutral,0.9642295241355896,Neutral,0.3423765321544685,[SECTOR]Technology [EVENT]Economic Data Release [INDEX]Euro Stoxx 50 || Real Estate sector shows signs of overheating as interest rates fall,Positive,0.36404709244225353
2025-03-09,Retail sales report surpasses all forecasts,Barron's,Central Bank Meeting,S&P 500,-0.25,278.28,Positive,Retail,Low,Reliance Industries,https://www.marketwatch.com/story/commodities-price-shock,Positive,retail sale report surpass forecast,Positive,0.990058958530426,Negative,0.8739065527915955,Negative,0.8739065527915955,Negative,0.4354619999451083,[SECTOR]Retail [EVENT]Central Bank Meeting [INDEX]S&P 500 || Retail sales report surpasses all forecasts,Negative,0.3771100385577968
2025-02-17,Gold prices surge as investors flee riskier assets,Barron's,Regulatory Changes,IBOVESPA,2.24,369.48,Negative,Construction,High,Apple Inc.,https://www.ft.com/content/consumer-confidence-report,Negative,gold price surge investor flee risky asset,Positive,0.735849916934967,Neutral,0.7202873229980469,Neutral,0.7202873229980469,Neutral,0.3835349098006431,[SECTOR]Construction [EVENT]Regulatory Changes [INDEX]IBOVESPA || Gold prices surge as investors flee riskier assets,Neutral,0.4290482215641047
2025-03-31,Government subsidy program gives a lift to the agriculture sector,Reuters,Corporate Earnings Report,S&P/TSX Composite,4.47,258.63,Neutral,Consumer Goods,High,Samsung Electronics,https://www.ft.com/content/currency-devaluation,Neutral,government subsidy program give lift agriculture sector,Positive,0.9988086223602296,Negative,0.9177612662315368,Negative,0.9177612662315368,Positive,0.3621604638443979,[SECTOR]Consumer Goods [EVENT]Corporate Earnings Report [INDEX]S&P/TSX Composite || Government subsidy program gives a lift to the agriculture sector,Neutral,0.38758962350233517
2025-03-11,China's Shanghai Composite falls after new trade restrictions,Economic Times,Regulatory Changes,Russell 2000,-3.89,60.95,Negative,Real Estate,Medium,Samsung Electronics,https://www.business-standard.com/international-business/trade-policy,Negative,china shanghai composite fall new trade restriction,Negative,0.9983587320894004,Neutral,0.9499472379684448,Neutral,0.9499472379684448,Positive,0.3987113155460107,[SECTOR]Real Estate [EVENT]Regulatory Changes [INDEX]Russell 2000 || China's Shanghai Composite falls after new trade restrictions,Neutral,1.0
2025-03-15,Unexpected rise in unemployment fuels market pessimism,Seeking Alpha,Interest Rate Change,Dow Jones,-2.09,265.8,Positive,Construction,Medium,Reliance Industries,https://www.business-standard.com/economy/economic-stimulus,Positive,unexpected rise unemployment fuel market pessimism,Negative,0.9843738824129104,Neutral,0.9133775234222412,Neutral,0.9133775234222412,Negative,0.3514497893560356,[SECTOR]Construction [EVENT]Interest Rate Change [INDEX]Dow Jones || Unexpected rise in unemployment fuels market pessimism,Neutral,0.4195435857754376
2025-05-17,Federal Reserve Chairman's speech causes market volatility,Seeking Alpha,Regulatory Changes,Hang Seng,-4.92,223.28,Neutral,Utilities,High,Tata Motors,,Neutral,federal reserve chairman speech cause market volatility,Negative,0.9968479014933108,Neutral,0.836676299571991,Neutral,0.836676299571991,Negative,0.3403748259910961,[SECTOR]Utilities [EVENT]Regulatory Changes [INDEX]Hang Seng || Federal Reserve Chairman's speech causes market volatility,Neutral,0.3588361456010095
2025-04-13,A massive data breach sends a tech company's stock tumbling,Investopedia,Economic Data Release,S&P/TSX Composite,-1.65,109.53,Positive,Healthcare,Low,Goldman Sachs,https://www.cnbc.com/2025/08/russia-ukraine-war-economic-impact,Positive,massive datum breach send tech company stock tumbling,Negative,0.9995978150691373,Neutral,0.8904951810836792,Neutral,0.8904951810836792,Neutral,0.4338203852580539,[SECTOR]Healthcare [EVENT]Economic Data Release [INDEX]S&P/TSX Composite || A massive data breach sends a tech company's stock tumbling,Neutral,0.38538899906887275
